#  E (eV)   dosup(E)     dosdw(E)   Int dos(E) EFermi =    8.005 eV
-106.359  0.1105E+01  0.1103E+01  0.2568E+01
-106.349  0.1103E+01  0.1102E+01  0.2590E+01
-106.339  0.1102E+01  0.1100E+01  0.2612E+01
-106.329  0.1100E+01  0.1098E+01  0.2634E+01
-106.319  0.1099E+01  0.1096E+01  0.2656E+01
-106.309  0.1097E+01  0.1094E+01  0.2678E+01
-106.299  0.1095E+01  0.1092E+01  0.2700E+01
-106.289  0.1093E+01  0.1090E+01  0.2722E+01
-106.279  0.1090E+01  0.1087E+01  0.2743E+01
-106.269  0.1088E+01  0.1084E+01  0.2765E+01
-106.259  0.1085E+01  0.1081E+01  0.2787E+01
-106.249  0.1082E+01  0.1078E+01  0.2808E+01
-106.239  0.1079E+01  0.1075E+01  0.2830E+01
-106.229  0.1076E+01  0.1071E+01  0.2851E+01
-106.219  0.1072E+01  0.1068E+01  0.2873E+01
-106.209  0.1069E+01  0.1064E+01  0.2894E+01
-106.199  0.1065E+01  0.1060E+01  0.2915E+01
-106.189  0.1061E+01  0.1056E+01  0.2937E+01
-106.179  0.1057E+01  0.1052E+01  0.2958E+01
-106.169  0.1053E+01  0.1047E+01  0.2979E+01
-106.159  0.1048E+01  0.1043E+01  0.3000E+01
-106.149  0.1044E+01  0.1038E+01  0.3020E+01
-106.139  0.1039E+01  0.1033E+01  0.3041E+01
